"id","airpolDirectQuestion","question","Inclusion","surveyedCountries","source","surveyTheme","year","countries","iso3","category"
15,"No","How serious of a problem is pollution, such as the accumulation of trash or garbage, or damage to the quality of the air or water, in your community? Is it: [Read out options]",1,"Mozambique","Afrobarometer","governance",2022,"Mozambique","MOZ","Perceptions"
15,"No","How serious of a problem is pollution, such as the accumulation of trash or garbage, or damage to the quality of the air or water, in your community? Is it: [Read out options]",1,"Namibia","Afrobarometer","governance",2022,"Namibia","NAM","Perceptions"
15,"No","How serious of a problem is pollution, such as the accumulation of trash or garbage, or damage to the quality of the air or water, in your community? Is it: [Read out options]",1,"Niger","Afrobarometer","governance",2022,"Niger","NER","Perceptions"
15,"No","How serious of a problem is pollution, such as the accumulation of trash or garbage, or damage to the quality of the air or water, in your community? Is it: [Read out options]",1,"Nigeria","Afrobarometer","governance",2022,"Nigeria","NGA","Perceptions"
15,"No","How serious of a problem is pollution, such as the accumulation of trash or garbage, or damage to the quality of the air or water, in your community? Is it: [Read out options]",1,"São Tomé and Príncipe","Afrobarometer","governance",2022,"São Tomé and Príncipe","STP","Perceptions"
15,"No","How serious of a problem is pollution, such as the accumulation of trash or garbage, or damage to the quality of the air or water, in your community? Is it: [Read out options]",1,"Senegal","Afrobarometer","governance",2022,"Senegal","SEN","Perceptions"
15,"No","How serious of a problem is pollution, such as the accumulation of trash or garbage, or damage to the quality of the air or water, in your community? Is it: [Read out options]",1,"Seychelles","Afrobarometer","governance",2022,"Seychelles","SYC","Perceptions"
15,"No","How serious of a problem is pollution, such as the accumulation of trash or garbage, or damage to the quality of the air or water, in your community? Is it: [Read out options]",1,"Sierra Leone","Afrobarometer","governance",2022,"Sierra Leone","SLE","Perceptions"
15,"No","How serious of a problem is pollution, such as the accumulation of trash or garbage, or damage to the quality of the air or water, in your community? Is it: [Read out options]",1,"South Africa","Afrobarometer","governance",2022,"South Africa","ZAF","Perceptions"
15,"No","How serious of a problem is pollution, such as the accumulation of trash or garbage, or damage to the quality of the air or water, in your community? Is it: [Read out options]",1,"Sudan","Afrobarometer","governance",2022,"Sudan","SDN","Perceptions"
15,"No","How serious of a problem is pollution, such as the accumulation of trash or garbage, or damage to the quality of the air or water, in your community? Is it: [Read out options]",1,"Tanzania","Afrobarometer","governance",2022,"Tanzania","TZA","Perceptions"
15,"No","How serious of a problem is pollution, such as the accumulation of trash or garbage, or damage to the quality of the air or water, in your community? Is it: [Read out options]",1,"Togo","Afrobarometer","governance",2022,"Togo","TGO","Perceptions"
15,"No","How serious of a problem is pollution, such as the accumulation of trash or garbage, or damage to the quality of the air or water, in your community? Is it: [Read out options]",1,"Tunisia","Afrobarometer","governance",2022,"Tunisia","TUN","Perceptions"
15,"No","How serious of a problem is pollution, such as the accumulation of trash or garbage, or damage to the quality of the air or water, in your community? Is it: [Read out options]",1,"Uganda","Afrobarometer","governance",2022,"Uganda","UGA","Perceptions"
15,"No","How serious of a problem is pollution, such as the accumulation of trash or garbage, or damage to the quality of the air or water, in your community? Is it: [Read out options]",1,"Zambia","Afrobarometer","governance",2022,"Zambia","ZMB","Perceptions"
15,"No","How serious of a problem is pollution, such as the accumulation of trash or garbage, or damage to the quality of the air or water, in your community? Is it: [Read out options]",1,"Zimbabwe","Afrobarometer","governance",2022,"Zimbabwe","ZWE","Perceptions"
16,"Yes","Which of the following is the most important environmental issue in your community today? [Read out options. If respondent mentions more than one, ask: Which of those is the most important problem?]",1,"Angola","Afrobarometer","governance",2022,"Angola","AGO","Perceptions"
16,"Yes","Which of the following is the most important environmental issue in your community today? [Read out options. If respondent mentions more than one, ask: Which of those is the most important problem?]",1,"Angola","Afrobarometer","governance",2022,"Angola","AGO","Priority"
16,"Yes","Which of the following is the most important environmental issue in your community today? [Read out options. If respondent mentions more than one, ask: Which of those is the most important problem?]",1,"Benin","Afrobarometer","governance",2022,"Benin","BEN","Perceptions"
16,"Yes","Which of the following is the most important environmental issue in your community today? [Read out options. If respondent mentions more than one, ask: Which of those is the most important problem?]",1,"Benin","Afrobarometer","governance",2022,"Benin","BEN","Priority"
16,"Yes","Which of the following is the most important environmental issue in your community today? [Read out options. If respondent mentions more than one, ask: Which of those is the most important problem?]",1,"Botswana","Afrobarometer","governance",2022,"Botswana","BWA","Perceptions"
16,"Yes","Which of the following is the most important environmental issue in your community today? [Read out options. If respondent mentions more than one, ask: Which of those is the most important problem?]",1,"Botswana","Afrobarometer","governance",2022,"Botswana","BWA","Priority"
16,"Yes","Which of the following is the most important environmental issue in your community today? [Read out options. If respondent mentions more than one, ask: Which of those is the most important problem?]",1,"Burkina Faso","Afrobarometer","governance",2022,"Burkina Faso","BFA","Perceptions"
16,"Yes","Which of the following is the most important environmental issue in your community today? [Read out options. If respondent mentions more than one, ask: Which of those is the most important problem?]",1,"Burkina Faso","Afrobarometer","governance",2022,"Burkina Faso","BFA","Priority"
