"iso3","id","airpolDirectQuestion","question","Perceptions","Behavior","Policy","Health","Priority","Inclusion","surveyedCountries","source","surveyTheme","year","repeatedMeasure","countries","Economy","Region","Income.group","Lending.category"
"CZE",138,"Yes","In your opinion, is each of the following currently doing too much, doing about the right 
amount or not doing enough to promote good air quality in (OUR COUNTRY)? - farmers",0,0,0,0,1,1,"Czech","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Czechia","Czechia","Europe & Central Asia","High income",""
"CZE",102,"Yes","Do you think that, over the last 10 years, the air quality in (OUR COUNTRY) has …?",1,0,0,0,0,1,"Czech","Eurobarometer 97.2","air pollution","2022","","Czechia","Czechia","Europe & Central Asia","High income",""
"CZE",141,"Yes","In your opinion, is each of the following currently doing too much, doing about the right 
amount or not doing enough to promote good air quality in (OUR COUNTRY)? - public authorities",0,0,1,0,1,1,"Czech","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Czechia","Czechia","Europe & Central Asia","High income",""
"CZE",149,"Yes","The ‘National Emission Ceilings’ Directive of the European Parliament and the Conucil set 
ceilings for the total emissions from each country of the main air pollutants (e.g.: sulphur 
dioxide, nitrogen oxides, ammonia and volatile organic compounds). - Have you heard of National Emission Ceilings directive?",1,0,1,0,0,1,"Czech","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Czechia","Czechia","Europe & Central Asia","High income",""
"CZE",111,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Large industrial installation",0,0,0,0,1,1,"Czech","Eurobarometer 97.2","air pollution","2022","","Czechia","Czechia","Europe & Central Asia","High income",""
"CZE",162,"Yes","Would you say that the following consequence of air pollution is a very serious problem, a fairly serious problem, not a very serious 
problem or not a serious problem at all in (OUR COUNTRY)? - asthma",1,0,0,1,0,1,"Czech","Special Eurobarometer 524: Attitudes of Europeans towards Air Quality","air pollution","2022","","Czechia","Czechia","Europe & Central Asia","High income",""
"CZE",136,"Yes","In your opinion, which of the following would be the most effective ways of tackling air-related 
problems? ( MAX 3 ANSWERS)",0,0,1,0,0,1,"Czech","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Czechia","Czechia","Europe & Central Asia","High income",""
"CZE",133,"Yes","Which of the following energy systems for heating of households do you consider the most 
environmentally friendly from an air quality perspective? Firstly?",1,0,0,0,0,1,"Czech","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Czechia","Czechia","Europe & Central Asia","High income",""
"CZE",161,"Yes","Would you say that the following consequence of air pollution is a very serious problem, a fairly serious problem, not a very serious 
problem or not a serious problem at all in (OUR COUNTRY)? - Cardiovascular diseases (heart diseases)",1,0,0,1,0,1,"Czech","Special Eurobarometer 524: Attitudes of Europeans towards Air Quality","air pollution","2022","","Czechia","Czechia","Europe & Central Asia","High income",""
"CZE",166,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Farmers",0,0,0,0,1,1,"Czech","Special Eurobarometer 524: Attitudes of Europeans towards Air Quality","air pollution","2022","","Czechia","Czechia","Europe & Central Asia","High income",""
"CZE",115,"Yes","There are different ways to reduce harmful emissions into the air. In order to reduce such emissions, have you done any of the 
following in the last two years?",0,1,0,0,0,1,"Czech","Eurobarometer 97.2","air pollution","2022","","Czechia","Czechia","Europe & Central Asia","High income",""
"CZE",114,"Yes","In your opinion, at what level should the issue of air pollution be addressed?",0,0,1,0,0,1,"Czech","Eurobarometer 97.2","air pollution","2022","","Czechia","Czechia","Europe & Central Asia","High income",""
"CZE",107,"Yes","In your opinion, which of the following are or would be the most effective ways of tackling problems of air quality",0,0,1,0,0,1,"Czech","Eurobarometer 97.2","air pollution","2022","","Czechia","Czechia","Europe & Central Asia","High income",""
"CZE",163,"Yes","Would you say that the following consequence of air pollution is a very serious problem, a fairly serious problem, not a very serious 
problem or not a serious problem at all in (OUR COUNTRY)? - acidification (Acidification (known as acid rain, affecting forests etc.) and eutrophication (increase of organic matter in an ecosystem, such as excessive growth of algae causing fish die-offs in rivers or lakes)",1,0,0,0,0,1,"Czech","Special Eurobarometer 524: Attitudes of Europeans towards Air Quality","air pollution","2022","","Czechia","Czechia","Europe & Central Asia","High income",""
"CZE",164,"Yes","In your opinion, which of the following are or would be the most effective ways of tackling problems of air quality",0,0,1,0,0,1,"Czech","Special Eurobarometer 524: Attitudes of Europeans towards Air Quality","air pollution","2022","","Czechia","Czechia","Europe & Central Asia","High income",""
"CZE",7,"Yes","In the city or area where you live, are you satisfied or dissatisfied with the quality of the following: the quality of air",1,0,0,0,0,1,"Czech","World Value Survey","governance","2017 - 2021","","Czechia","Czechia","Europe & Central Asia","High income",""
"CZE",116,"Yes","The European Union has developed an extensive body of legislation which establishes health based standards and objectives for a 
number of pollutants in air, called 'EU air quality standards' - Have you heard of the EU air quality standards?",1,0,1,0,0,1,"Czech","Eurobarometer 97.2","air pollution","2022","","Czechia","Czechia","Europe & Central Asia","High income",""
"CZE",108,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Households",0,0,0,0,1,1,"Czech","Eurobarometer 97.2","air pollution","2022","","Czechia","Czechia","Europe & Central Asia","High income",""
"CZE",112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",0,0,1,0,1,1,"Czech","Eurobarometer 97.2","air pollution","2022","","Czechia","Czechia","Europe & Central Asia","High income",""
"DEU",167,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Fossil-fuel based energy producers",0,0,0,0,1,1,"Germany","Special Eurobarometer 524: Attitudes of Europeans towards Air Quality","air pollution","2022","","Germany","Germany","Europe & Central Asia","High income",""
"DEU",95,"Yes","Which statement comes closer to your own views, even if neither is exactly right? We should reduce air pollution even if it means slower economic growth, Air pollution is the price we have to pay for continued economic growth",0,0,0,0,1,1,"Germany","Pew Global Attitudes & Trends: Spring 2021 Survey","governance","2021","2020; 2016","Germany","Germany","Europe & Central Asia","High income",""
"DEU",160,"Yes","Would you say that the following consequence of air pollution is a very serious problem, a fairly serious problem, not a very serious 
problem or not a serious problem at all in (OUR COUNTRY)? - Respiratory diseases (eg. Lung diseases)",1,0,0,1,0,1,"Germany","Special Eurobarometer 524: Attitudes of Europeans towards Air Quality","air pollution","2022","","Germany","Germany","Europe & Central Asia","High income",""
"DEU",116,"Yes","The European Union has developed an extensive body of legislation which establishes health based standards and objectives for a 
number of pollutants in air, called 'EU air quality standards' - Have you heard of the EU air quality standards?",1,0,1,0,0,1,"Germany","Eurobarometer 97.2","air pollution","2022","","Germany","Germany","Europe & Central Asia","High income",""
"DEU",108,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Households",0,0,0,0,1,1,"Germany","Eurobarometer 97.2","air pollution","2022","","Germany","Germany","Europe & Central Asia","High income",""
"DEU",165,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Households",0,0,0,0,1,1,"Germany","Special Eurobarometer 524: Attitudes of Europeans towards Air Quality","air pollution","2022","","Germany","Germany","Europe & Central Asia","High income",""
"DEU",102,"Yes","Do you think that, over the last 10 years, the air quality in (OUR COUNTRY) has …?",1,0,0,0,0,1,"Germany","Eurobarometer 97.2","air pollution","2022","","Germany","Germany","Europe & Central Asia","High income",""
"DEU",1,"Yes","Here is a list of some different environmental problems. Which problem; if any; do you think is the most important for [COUNTRY] as a whole?",1,0,0,0,1,1,"Germany","ISSP","environment","2020","2010","Germany","Germany","Europe & Central Asia","High income",""
"DEU",162,"Yes","Would you say that the following consequence of air pollution is a very serious problem, a fairly serious problem, not a very serious 
problem or not a serious problem at all in (OUR COUNTRY)? - asthma",1,0,0,1,0,1,"Germany","Special Eurobarometer 524: Attitudes of Europeans towards Air Quality","air pollution","2022","","Germany","Germany","Europe & Central Asia","High income",""
"DEU",161,"Yes","Would you say that the following consequence of air pollution is a very serious problem, a fairly serious problem, not a very serious 
problem or not a serious problem at all in (OUR COUNTRY)? - Cardiovascular diseases (heart diseases)",1,0,0,1,0,1,"Germany","Special Eurobarometer 524: Attitudes of Europeans towards Air Quality","air pollution","2022","","Germany","Germany","Europe & Central Asia","High income",""
"DEU",104,"Yes","Would you say that the following consequence of air pollution is a very serious problem, a fairly serious problem, not a very serious 
problem or not a serious problem at all in (OUR COUNTRY)? - Cardiovascular diseases (heart diseases)",1,0,0,1,0,1,"Germany","Eurobarometer 97.2","air pollution","2022","","Germany","Germany","Europe & Central Asia","High income",""
"DEU",168,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Large industrial installation",0,0,0,0,1,1,"Germany","Special Eurobarometer 524: Attitudes of Europeans towards Air Quality","air pollution","2022","","Germany","Germany","Europe & Central Asia","High income",""
"DEU",172,"Yes","There are different ways to reduce harmful emissions into the air. In order to reduce such emissions, have you done any of the 
following in the last two years?",0,1,0,0,0,1,"Germany","Special Eurobarometer 524: Attitudes of Europeans towards Air Quality","air pollution","2022","","Germany","Germany","Europe & Central Asia","High income",""
